0,1
C0001072-001,"1,5-2,0 mm"
C0001072-002,"1,5-2,0 mm"
C0001072-003,"1,5-2,0 mm"
C0001072-004,"1,5-2,0 mm"
C0001072-005,"1,5-2,0 mm"
C0001072-006,"1,5-2,0 mm"
C0001072-007,"1,5-2,0 mm"
C0001072-008,"1,5-2,0 mm"
C0001072-009,"1,5-2,0 mm"
C0001072-010,"1,5-2,0 mm"
C0001072-011,"1,5-2,0 mm"
C0001072-012,"1,5-2,0 mm"
