0,1,2,3,4
Product number,Size,Key,Pins Pcs,Remark
C0001072-001,0,A,12,Key: Light brown
C0001072-002,0,B,08,Key: Red
C0001072-003,0,A,16,Key: Light brown
C0001072-004,0,B,16,Key: Red
C0001072-005,2,A,16,Key: Light brown
C0001072-006,0,C,12,Key: Blue
C0001072-007,0,B,12,Key: Red
C0001072-008,0,C,12,Key: Blue
C0001072-009,2,A,08,Key: Light brown
C0001072-010,1,B,27,Key: Red
C0001072-011,1,A,27,Key: Light Brown
C0001072-012,0,D,08,Key: Green
