0,1
"Slide crimp sleeve and crimp adapter over the cable.
The crimp sleeve is not needed if a metal band is used.",
,"Strip the cable and
conductors.
Fold back the shield
and fasten temporarily
if needed. Pull down
the back part of the
connector according to
picture"
,"Solder the wires and
clean the solder area.
Recommended to
cover soldering with
shrink tube for AWG
24. Shall be covered
with shrink tube if
AWG 28"
,"Apply thread lock and
screw the crimp
adapter on so that it is
flush and tighten
according to torque
values."
